ltla24_name,ltla24_code,domain,subdomain,indicator,value,quantile
Orkney Islands,S12000023,Healthy People,Physical health conditions,Musculoskeletal conditions,0.9033758023695718,1
Orkney Islands,S12000023,Healthy People,Mental health,Suicides,27,1
Orkney Islands,S12000023,Healthy Places,Living conditions,Air pollution,1.8658,5
Orkney Islands,S12000023,Healthy Places,Economic and working conditions,Child poverty,12.3,5
Orkney Islands,S12000023,Healthy Places,Access to services,Gp appointments,0.9005,5
Orkney Islands,S12000023,Healthy Places,Access to services,Gp travel time,11.833333333333334,3
Orkney Islands,S12000023,Healthy Places,Living conditions,Household overcrowding,0.8,5
Orkney Islands,S12000023,Healthy Places,Access to services,Internet access,0.906,2
Orkney Islands,S12000023,Healthy Places,Economic and working conditions,Job training,18.3,5
Orkney Islands,S12000023,Healthy Places,Crime,Low level crime,15.894641235,5
Orkney Islands,S12000023,Healthy Places,Crime,Personal crime,132.606721163,5
Orkney Islands,S12000023,Healthy Places,Access to services,Pharmacy travel time,11.25,2
Orkney Islands,S12000023,Healthy Places,Access to green space,Private outdoor space,90.3,1
Orkney Islands,S12000023,Healthy Places,Living conditions,Road safety,0.007877473513021913,5
Orkney Islands,S12000023,Healthy Places,Living conditions,Rough sleeping,68.18181818181819,1
Orkney Islands,S12000023,Healthy Places,Access to services,Sports centre travel time,11.616666666666667,3
Orkney Islands,S12000023,Healthy Places,Living conditions,Traffic volume,0.08911391911606038,5
Orkney Islands,S12000023,Healthy Places,Economic and working conditions,Unemployment,2.81459479,5
Orkney Islands,S12000023,Healthy Places,Economic and working conditions,Workplace safety,226,4
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Alcohol misuse,213.14187400741136,4
Perth and Kinross,S12000048,Healthy Lives,Protective measures,Cancer screening,71.2,5
Perth and Kinross,S12000048,Healthy Lives,Protective measures,Child vaccine coverage,92.18916666666667,1
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Drug misuse,120.33358898419334,3
Perth and Kinross,S12000048,Healthy Lives,Children and young people,Early years development,17.383669885864794,3
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Healthy eating,29,5
Perth and Kinross,S12000048,Healthy Lives,Physiological risk factors,High blood pressure,23,4
Perth and Kinross,S12000048,Healthy Lives,Physiological risk factors,Low birth weight,16.5,2
Perth and Kinross,S12000048,Healthy Lives,Children and young people,National five attainment,75.05,5
Perth and Kinross,S12000048,Healthy Lives,Physiological risk factors,Overweight obesity adults,69,2
Perth and Kinross,S12000048,Healthy Lives,Physiological risk factors,Overweight obesity children,13.413506012950972,4
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Physical activity,73,5
Perth and Kinross,S12000048,Healthy Lives,Children and young people,Pupil absence,20.4,2
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Sedentary behaviour,13,5
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Sexual health,577,4
Perth and Kinross,S12000048,Healthy Lives,Behavioural risk factors,Smoking,10,5
Perth and Kinross,S12000048,Healthy Lives,Children and young people,Teenage pregnancy,20.7,4
Perth and Kinross,S12000048,Healthy Lives,Children and young people,Young people training,94.7,2
Perth and Kinross,S12000048,Healthy People,Mortality,All mortality,990,5
Perth and Kinross,S12000048,Healthy People,Personal wellbeing,Anxiety,3.02,4
Perth and Kinross,S12000048,Healthy People,Mortality,Avoidable deaths,256.1,4
Perth and Kinross,S12000048,Healthy People,Physical health conditions,Cancer,569.5,5
Perth and Kinross,S12000048,Healthy People,Physical health conditions,Cardiovascular conditions,17.66807834833245,3
Perth and Kinross,S12000048,Healthy People,Physical health conditions,Dementia,47,5
Perth and Kinross,S12000048,Healthy People,Physical health conditions,Diabetes,6.1,3
Perth and Kinross,S12000048,Healthy People,Difficulties in daily life,Disability,17.979404397439467,4
Perth and Kinross,S12000048,Healthy People,Personal wellbeing,Happiness,7.33,2
Perth and Kinross,S12000048,Healthy People,Mortality,Healthy life expectancy,63.659295234380075,3
Perth and Kinross,S12000048,Healthy People,Mortality,Infant mortality,3,3
Perth and Kinross,S12000048,Healthy People,Personal wellbeing,Life satisfaction,7.56,3
Perth and Kinross,S12000048,Healthy People,Personal wellbeing,Life worthwhileness,7.91,4
Perth and Kinross,S12000048,Healthy People,Mental health,Mental health conditions,18.1,4
Perth and Kinross,S12000048,Healthy People,Physical health conditions,Musculoskeletal conditions,0.8630671003363054,2
Perth and Kinross,S12000048,Healthy People,Mental health,Suicides,22.5,1
Perth and Kinross,S12000048,Healthy Places,Living conditions,Air pollution,3.2761,4
Perth and Kinross,S12000048,Healthy Places,Economic and working conditions,Child poverty,14.399999999999999,4
Perth and Kinross,S12000048,Healthy Places,Access to services,Gp appointments,0.7025,2
Perth and Kinross,S12000048,Healthy Places,Access to services,Gp travel time,14.041666666666666,2
Perth and Kinross,S12000048,Healthy Places,Living conditions,Household overcrowding,1.6,4
Perth and Kinross,S12000048,Healthy Places,Access to services,Internet access,0.972,5
Perth and Kinross,S12000048,Healthy Places,Economic and working conditions,Job training,8.6,2
Perth and Kinross,S12000048,Healthy Places,Crime,Low level crime,51.945473796,3
Perth and Kinross,S12000048,Healthy Places,Crime,Personal crime,172.247220752,4
Perth and Kinross,S12000048,Healthy Places,Access to services,Pharmacy travel time,8.766666666666666,4
Perth and Kinross,S12000048,Healthy Places,Access to green space,Private outdoor space,94.3,2
Perth and Kinross,S12000048,Healthy Places,Living conditions,Road safety,0.01727448366329838,4
Perth and Kinross,S12000048,Healthy Places,Living conditions,Rough sleeping,62.27058206607236,2
Perth and Kinross,S12000048,Healthy Places,Access to services,Sports centre travel time,13.708333333333332,1
Perth and Kinross,S12000048,Healthy Places,Living conditions,Traffic volume,0.29028562439787864,4
Perth and Kinross,S12000048,Healthy Places,Economic and working conditions,Unemployment,2.4955739,5
Perth and Kinross,S12000048,Healthy Places,Economic and working conditions,Workplace safety,280,2
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Alcohol misuse,263.8602582185093,3
Renfrewshire,S12000038,Healthy Lives,Protective measures,Cancer screening,64.8,2
Renfrewshire,S12000038,Healthy Lives,Protective measures,Child vaccine coverage,94.99666666666667,4
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Drug misuse,107.56404278068027,3
Renfrewshire,S12000038,Healthy Lives,Children and young people,Early years development,20.997536945812808,1
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Healthy eating,21,3
Renfrewshire,S12000038,Healthy Lives,Physiological risk factors,High blood pressure,27,1
Renfrewshire,S12000038,Healthy Lives,Physiological risk factors,Low birth weight,13.099999999999994,5
Renfrewshire,S12000038,Healthy Lives,Children and young people,National five attainment,69.89999999999999,2
Renfrewshire,S12000038,Healthy Lives,Physiological risk factors,Overweight obesity adults,68,3
Renfrewshire,S12000038,Healthy Lives,Physiological risk factors,Overweight obesity children,14.020270270270272,4
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Physical activity,61,1
Renfrewshire,S12000038,Healthy Lives,Children and young people,Pupil absence,29.3,1
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Sedentary behaviour,25,1
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Sexual health,465,3
Renfrewshire,S12000038,Healthy Lives,Behavioural risk factors,Smoking,16,3
Renfrewshire,S12000038,Healthy Lives,Children and young people,Teenage pregnancy,22,3
Renfrewshire,S12000038,Healthy Lives,Children and young people,Young people training,94.7,2
Renfrewshire,S12000038,Healthy People,Mortality,All mortality,1210,2
Renfrewshire,S12000038,Healthy People,Personal wellbeing,Anxiety,3.26,2
Renfrewshire,S12000038,Healthy People,Mortality,Avoidable deaths,358.5,2
Renfrewshire,S12000038,Healthy People,Physical health conditions,Cancer,649.4,2
Renfrewshire,S12000038,Healthy People,Physical health conditions,Cardiovascular conditions,19.507431919279593,2
Renfrewshire,S12000038,Healthy People,Physical health conditions,Dementia,60,1
Renfrewshire,S12000038,Healthy People,Physical health conditions,Diabetes,6,2
Renfrewshire,S12000038,Healthy People,Difficulties in daily life,Disability,20.703725606150204,2
Renfrewshire,S12000038,Healthy People,Personal wellbeing,Happiness,7.25,2
Renfrewshire,S12000038,Healthy People,Mortality,Healthy life expectancy,58.69035011670557,2
Renfrewshire,S12000038,Healthy People,Mortality,Infant mortality,4.1,1
Renfrewshire,S12000038,Healthy People,Personal wellbeing,Life satisfaction,7.33,1
Renfrewshire,S12000038,Healthy People,Personal wellbeing,Life worthwhileness,7.7,2
Renfrewshire,S12000038,Healthy People,Mental health,Mental health conditions,21.7,2
Renfrewshire,S12000038,Healthy People,Physical health conditions,Musculoskeletal conditions,0.7744660614509595,4
Renfrewshire,S12000038,Healthy People,Mental health,Suicides,14,5
Renfrewshire,S12000038,Healthy Places,Living conditions,Air pollution,3.7427,2
Renfrewshire,S12000038,Healthy Places,Economic and working conditions,Child poverty,16.400000000000002,2
Renfrewshire,S12000038,Healthy Places,Access to services,Gp appointments,0.7033,3
Renfrewshire,S12000038,Healthy Places,Access to services,Gp travel time,12.341666666666669,2
Renfrewshire,S12000038,Healthy Places,Living conditions,Household overcrowding,2.5,1
Renfrewshire,S12000038,Healthy Places,Access to services,Internet access,0.933,3
Renfrewshire,S12000038,Healthy Places,Economic and working conditions,Job training,7.7,1
Renfrewshire,S12000038,Healthy Places,Crime,Low level crime,64.337636975,3
Renfrewshire,S12000038,Healthy Places,Crime,Personal crime,207.876749485,3
Renfrewshire,S12000038,Healthy Places,Access to services,Pharmacy travel time,11.841666666666667,1
Renfrewshire,S12000038,Healthy Places,Access to green space,Private outdoor space,97.1,3
Renfrewshire,S12000038,Healthy Places,Living conditions,Road safety,0.21799959526256896,1
Renfrewshire,S12000038,Healthy Places,Living conditions,Rough sleeping,18.762731853757906,5
Renfrewshire,S12000038,Healthy Places,Access to services,Sports centre travel time,11.6,3
Renfrewshire,S12000038,Healthy Places,Living conditions,Traffic volume,3.8402349754937806,1
Renfrewshire,S12000038,Healthy Places,Economic and working conditions,Unemployment,3.15221183,3
Renfrewshire,S12000038,Healthy Places,Economic and working conditions,Workplace safety,283,2
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Alcohol misuse,270.48167970358173,3
East Renfrewshire,S12000011,Healthy Lives,Protective measures,Cancer screening,70.5,4
East Renfrewshire,S12000011,Healthy Lives,Protective measures,Child vaccine coverage,96.925,5
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Drug misuse,77.37144754988978,4
East Renfrewshire,S12000011,Healthy Lives,Children and young people,Early years development,16.983240223463685,3
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Healthy eating,25,5
East Renfrewshire,S12000011,Healthy Lives,Physiological risk factors,High blood pressure,24,3
East Renfrewshire,S12000011,Healthy Lives,Physiological risk factors,Low birth weight,14.5,5
East Renfrewshire,S12000011,Healthy Lives,Children and young people,National five attainment,89.9,5
East Renfrewshire,S12000011,Healthy Lives,Physiological risk factors,Overweight obesity adults,64,5
East Renfrewshire,S12000011,Healthy Lives,Physiological risk factors,Overweight obesity children,10.790774299835256,5
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Physical activity,65,3
East Renfrewshire,S12000011,Healthy Lives,Children and young people,Pupil absence,3.2,5
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Sedentary behaviour,18,4
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Sexual health,465,3
East Renfrewshire,S12000011,Healthy Lives,Behavioural risk factors,Smoking,12,5
East Renfrewshire,S12000011,Healthy Lives,Children and young people,Teenage pregnancy,12.3,5
East Renfrewshire,S12000011,Healthy Lives,Children and young people,Young people training,97.7,5
East Renfrewshire,S12000011,Healthy People,Mortality,All mortality,880.0000000000001,5
East Renfrewshire,S12000011,Healthy People,Personal wellbeing,Anxiety,3.3,2
East Renfrewshire,S12000011,Healthy People,Mortality,Avoidable deaths,224.7,5
East Renfrewshire,S12000011,Healthy People,Physical health conditions,Cancer,582.5,5
East Renfrewshire,S12000011,Healthy People,Physical health conditions,Cardiovascular conditions,18.814326883491148,2
East Renfrewshire,S12000011,Healthy People,Physical health conditions,Dementia,62,1
East Renfrewshire,S12000011,Healthy People,Physical health conditions,Diabetes,6,3
East Renfrewshire,S12000011,Healthy People,Difficulties in daily life,Disability,15.085528294210256,5
East Renfrewshire,S12000011,Healthy People,Personal wellbeing,Happiness,7.75,5
East Renfrewshire,S12000011,Healthy People,Mortality,Healthy life expectancy,66.96044729757713,5
East Renfrewshire,S12000011,Healthy People,Mortality,Infant mortality,1.9,5
East Renfrewshire,S12000011,Healthy People,Personal wellbeing,Life satisfaction,7.73,4
East Renfrewshire,S12000011,Healthy People,Personal wellbeing,Life worthwhileness,7.87,3
East Renfrewshire,S12000011,Healthy People,Mental health,Mental health conditions,17.2,5
East Renfrewshire,S12000011,Healthy People,Physical health conditions,Musculoskeletal conditions,0.7878282489033543,4
East Renfrewshire,S12000011,Healthy People,Mental health,Suicides,11.3,5
East Renfrewshire,S12000011,Healthy Places,Living conditions,Air pollution,3.8471,1
East Renfrewshire,S12000011,Healthy Places,Economic and working conditions,Child poverty,8.4,5
East Renfrewshire,S12000011,Healthy Places,Access to services,Gp appointments,0.7033,3
East Renfrewshire,S12000011,Healthy Places,Access to services,Gp travel time,9.600000000000001,5
East Renfrewshire,S12000011,Healthy Places,Living conditions,Household overcrowding,2,2
East Renfrewshire,S12000011,Healthy Places,Access to services,Internet access,0.885,1
East Renfrewshire,S12000011,Healthy Places,Economic and working conditions,Job training,12.4,4
East Renfrewshire,S12000011,Healthy Places,Crime,Low level crime,24.804446274,5
East Renfrewshire,S12000011,Healthy Places,Crime,Personal crime,114.965006176,5
East Renfrewshire,S12000011,Healthy Places,Access to services,Pharmacy travel time,8.891666666666667,4
East Renfrewshire,S12000011,Healthy Places,Access to green space,Private outdoor space,97.5,4
East Renfrewshire,S12000011,Healthy Places,Living conditions,Road safety,0.15494674399124617,1
East Renfrewshire,S12000011,Healthy Places,Living conditions,Rough sleeping,60.851926977687626,2
East Renfrewshire,S12000011,Healthy Places,Access to services,Sports centre travel time,9.741666666666667,4
East Renfrewshire,S12000011,Healthy Places,Living conditions,Traffic volume,2.8183091101518887,2
East Renfrewshire,S12000011,Healthy Places,Economic and working conditions,Unemployment,3.10884986,3
East Renfrewshire,S12000011,Healthy Places,Economic and working conditions,Workplace safety,228,3
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Alcohol misuse,1364.4656820156388,1
Shetland Islands,S12000027,Healthy Lives,Protective measures,Cancer screening,74.2,5
Shetland Islands,S12000027,Healthy Lives,Protective measures,Child vaccine coverage,92.3,1
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Drug misuse,592.7030837580929,1
Shetland Islands,S12000027,Healthy Lives,Children and young people,Early years development,19.886363636363637,2
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Healthy eating,15,1
Shetland Islands,S12000027,Healthy Lives,Physiological risk factors,High blood pressure,27,1
Shetland Islands,S12000027,Healthy Lives,Physiological risk factors,Low birth weight,20.900000000000006,1
Shetland Islands,S12000027,Healthy Lives,Children and young people,National five attainment,77.75000000000001,5
Shetland Islands,S12000027,Healthy Lives,Physiological risk factors,Overweight obesity adults,68,3
Shetland Islands,S12000027,Healthy Lives,Physiological risk factors,Overweight obesity children,13.06532663316583,5
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Physical activity,63,2
Shetland Islands,S12000027,Healthy Lives,Children and young people,Pupil absence,6.7,5
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Sedentary behaviour,22,2
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Sexual health,230.5,1
Shetland Islands,S12000027,Healthy Lives,Behavioural risk factors,Smoking,11,5
Shetland Islands,S12000027,Healthy Lives,Children and young people,Teenage pregnancy,18.3,4
Shetland Islands,S12000027,Healthy Lives,Children and young people,Young people training,97.4,5
Shetland Islands,S12000027,Healthy People,Mortality,All mortality,1010,5
Shetland Islands,S12000027,Healthy People,Personal wellbeing,Anxiety,2.04,5
Shetland Islands,S12000027,Healthy People,Mortality,Avoidable deaths,233.8,5
Shetland Islands,S12000027,Healthy People,Physical health conditions,Cancer,551.9,5
Shetland Islands,S12000027,Healthy People,Physical health conditions,Cardiovascular conditions,12.467419635099912,4
Shetland Islands,S12000027,Healthy People,Physical health conditions,Dementia,58,2
Shetland Islands,S12000027,Healthy People,Physical health conditions,Diabetes,5.4,1
Shetland Islands,S12000027,Healthy People,Difficulties in daily life,Disability,17.170618519324197,5
Shetland Islands,S12000027,Healthy People,Personal wellbeing,Happiness,8.22,5
Shetland Islands,S12000027,Healthy People,Mortality,Healthy life expectancy,66.378160418483,5
Shetland Islands,S12000027,Healthy People,Mortality,Infant mortality,2,5
Shetland Islands,S12000027,Healthy People,Personal wellbeing,Life satisfaction,7.93,5
Shetland Islands,S12000027,Healthy People,Personal wellbeing,Life worthwhileness,7.97,4
Shetland Islands,S12000027,Healthy People,Mental health,Mental health conditions,17.5,5
Shetland Islands,S12000027,Healthy People,Physical health conditions,Musculoskeletal conditions,0.8223847124748532,3
Shetland Islands,S12000027,Healthy People,Mental health,Suicides,14.4,5
Shetland Islands,S12000027,Healthy Places,Living conditions,Air pollution,1.7516,5
Shetland Islands,S12000027,Healthy Places,Economic and working conditions,Child poverty,9.700000000000001,5
Shetland Islands,S12000027,Healthy Places,Access to services,Gp appointments,0.8740000000000001,5
Shetland Islands,S12000027,Healthy Places,Access to services,Gp travel time,27.208333333333332,1
Shetland Islands,S12000027,Healthy Places,Living conditions,Household overcrowding,1.1,5
Shetland Islands,S12000027,Healthy Places,Access to services,Internet access,0.978,5
Shetland Islands,S12000027,Healthy Places,Economic and working conditions,Job training,NA,4
Shetland Islands,S12000027,Healthy Places,Crime,Low level crime,6.9504778454,5
Shetland Islands,S12000027,Healthy Places,Crime,Personal crime,96.003475239,5
Shetland Islands,S12000027,Healthy Places,Access to services,Pharmacy travel time,7.3,5
Shetland Islands,S12000027,Healthy Places,Access to green space,Private outdoor space,92.80000000000001,1
Shetland Islands,S12000027,Healthy Places,Living conditions,Road safety,0.002726030422697692,5
Shetland Islands,S12000027,Healthy Places,Living conditions,Rough sleeping,21.73913043478261,4
Shetland Islands,S12000027,Healthy Places,Access to services,Sports centre travel time,8.975,5
Shetland Islands,S12000027,Healthy Places,Living conditions,Traffic volume,0.09527476327328435,5
Shetland Islands,S12000027,Healthy Places,Economic and working conditions,Unemployment,2.1359968900000004,5
Shetland Islands,S12000027,Healthy Places,Economic and working conditions,Workplace safety,228,3
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Alcohol misuse,388.9549335350697,2
Stirling,S12000030,Healthy Lives,Protective measures,Cancer screening,68.9,3
Stirling,S12000030,Healthy Lives,Protective measures,Child vaccine coverage,93.01875000000001,2
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Drug misuse,281.2492011160413,2
Stirling,S12000030,Healthy Lives,Children and young people,Early years development,17.63848396501458,3
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Healthy eating,19,2
Stirling,S12000030,Healthy Lives,Physiological risk factors,High blood pressure,24,3
Stirling,S12000030,Healthy Lives,Physiological risk factors,Low birth weight,16,3
Stirling,S12000030,Healthy Lives,Children and young people,National five attainment,79.55000000000001,5
Stirling,S12000030,Healthy Lives,Physiological risk factors,Overweight obesity adults,65,4
Stirling,S12000030,Healthy Lives,Physiological risk factors,Overweight obesity children,13.30049261083744,4
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Physical activity,71,5
Stirling,S12000030,Healthy Lives,Children and young people,Pupil absence,10.3,4
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Sedentary behaviour,18,5
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Sexual health,477.5,4
Stirling,S12000030,Healthy Lives,Behavioural risk factors,Smoking,17,2
Stirling,S12000030,Healthy Lives,Children and young people,Teenage pregnancy,19.1,4
Stirling,S12000030,Healthy Lives,Children and young people,Young people training,95.6,4
Stirling,S12000030,Healthy People,Mortality,All mortality,1040,4
Stirling,S12000030,Healthy People,Personal wellbeing,Anxiety,3.24,3
Stirling,S12000030,Healthy People,Mortality,Avoidable deaths,297.6,3
Stirling,S12000030,Healthy People,Physical health conditions,Cancer,613.7,3
Stirling,S12000030,Healthy People,Physical health conditions,Cardiovascular conditions,17.90770560899168,3
Stirling,S12000030,Healthy People,Physical health conditions,Dementia,56,2
Stirling,S12000030,Healthy People,Physical health conditions,Diabetes,6.6,4
Stirling,S12000030,Healthy People,Difficulties in daily life,Disability,17.85593162856949,4
Stirling,S12000030,Healthy People,Personal wellbeing,Happiness,7.57,4
Stirling,S12000030,Healthy People,Mortality,Healthy life expectancy,65.33775542954959,4
Stirling,S12000030,Healthy People,Mortality,Infant mortality,3.5,2
Stirling,S12000030,Healthy People,Personal wellbeing,Life satisfaction,7.56,3
Stirling,S12000030,Healthy People,Personal wellbeing,Life worthwhileness,7.82,3
Stirling,S12000030,Healthy People,Mental health,Mental health conditions,17.8,5
Stirling,S12000030,Healthy People,Physical health conditions,Musculoskeletal conditions,0.7902441799670356,4
Stirling,S12000030,Healthy People,Mental health,Suicides,14,5
Stirling,S12000030,Healthy Places,Living conditions,Air pollution,3.4145,4
Stirling,S12000030,Healthy Places,Economic and working conditions,Child poverty,13.200000000000001,4
Stirling,S12000030,Healthy Places,Access to services,Gp appointments,0.7078,4
Stirling,S12000030,Healthy Places,Access to services,Gp travel time,11.633333333333333,3
Stirling,S12000030,Healthy Places,Living conditions,Household overcrowding,1.8,3
Stirling,S12000030,Healthy Places,Access to services,Internet access,0.953,5
Stirling,S12000030,Healthy Places,Economic and working conditions,Job training,15.6,5
Stirling,S12000030,Healthy Places,Crime,Low level crime,40.203177348,4
Stirling,S12000030,Healthy Places,Crime,Personal crime,209.12136604399998,3
Stirling,S12000030,Healthy Places,Access to services,Pharmacy travel time,9.258333333333333,3
Stirling,S12000030,Healthy Places,Access to green space,Private outdoor space,95.39999999999999,2
Stirling,S12000030,Healthy Places,Living conditions,Road safety,0.02219608357575451,4
Stirling,S12000030,Healthy Places,Living conditions,Rough sleeping,48.10261892036344,3
Stirling,S12000030,Healthy Places,Access to services,Sports centre travel time,15.1,1
Stirling,S12000030,Healthy Places,Living conditions,Traffic volume,0.35322847402455726,4
Stirling,S12000030,Healthy Places,Economic and working conditions,Unemployment,3.06247526,4
Stirling,S12000030,Healthy Places,Economic and working conditions,Workplace safety,227,4
